"","UT1","UT2","Ab1","Ab2","L1","L2","LAb1","LAb2"
"Chmp1a",6.58446453431323,6.28171166702157,5.57569755145668,6.42611790128972,5.74568364331774,5.93150500083311,5.87431529430752,5.55128661185985
"Dync2i1",3.80445211116315,3.93668207333655,3.80191999510157,3.60818403165392,3.51854307127382,3.62400266352353,3.46001593156991,3.56050094271856
"Top1",5.41272910915641,5.8670656574494,5.67955145125751,5.38973500249502,5.13743545345053,5.28514889520534,4.90783507011812,5.28063259272736
"Plekha8",4.33380652479649,4.47437263966937,4.20120682689306,4.09785500933777,3.86997316728729,3.94434538984201,3.78902262240541,3.87428104269222
"Actn1",5.9338683865955,5.97489331580304,5.89079781010757,5.14265885010105,5.32362383976773,5.34626679257501,5.20213528852347,5.246947387989
"Aurkb",7.83016381828135,7.81793641797929,7.41262601729008,7.51708038227201,5.71281334079022,5.86029130636294,5.64108068333413,5.70165231461696
"Lrmda",3.5157613368105,3.52996461221324,3.50208925461803,3.68437174404114,3.33568369800678,3.44368510666715,3.25504057602804,3.41850020293078
"Med19",6.01576759897049,6.03084912129518,6.21035638816166,5.69274516076746,5.35940692196305,5.49095807060212,5.20271570036527,5.41993983384023
"Mccc1",3.44927727061174,3.535488509304,3.41522674805211,3.61362972652707,3.77016133247249,3.88044676907068,3.74415209117187,3.76250719686177
"Dhx35",5.07297313768713,5.03957126002821,4.52762627134574,4.67683307284913,4.4739827711842,4.67465668976671,4.51620712619541,4.44239307296485
"Ncf1",9.01922795364664,9.1626316226242,8.93611769702063,8.72190136248032,9.09486703989868,9.14366145112415,8.87172655316016,9.10020150916396
"Tada1",5.44706384720281,5.52039732802871,5.1305622520184,4.92245300275208,4.74694796311913,4.69221285730248,4.54686243425051,4.69280765857226
"Max",7.24135214954399,7.36397185382906,7.37568813705668,6.90199163933642,6.73696514679048,6.87862210307117,6.60779491444134,6.75909476965909
"Camkk2",5.19864814379761,5.23623763173975,4.67560086404815,4.61104469501949,4.19227480369649,4.27289241912558,4.1887492274415,4.10025846438453
"Fbxo21",6.32789600665036,6.25315987319042,5.60142591401462,5.6370961294361,4.47818169390421,4.64800273289141,4.50991871045189,4.42449233432282
"Clpx",5.88336037621646,6.06749622138101,5.67223824808745,6.01727517134416,5.63798236539339,5.60412436463433,5.42717255864696,5.58437300887872
"Rpn2",8.4251768403167,8.3624292253003,7.83356839052983,8.00918865438477,7.72645319478911,7.7305578015699,7.62533006892353,7.57417707315503
"9230112D13Rik",3.29971971795344,3.06024711392339,2.90332835808116,2.88311593072229,3.1207695474333,3.00942075040154,3.06826891961033,2.99815527900462
"Ash2l",5.63995149081272,5.68527932441627,5.41740776263935,5.40376184453643,4.96884887650427,4.98267775279475,4.84281230163077,4.89860640404136
"Srsf10",6.69619069674738,7.03043844067083,6.7160068775752,6.61780426185087,5.91748382482778,5.97431203052801,5.59612886787005,6.03180564309458
"Tmem165",6.58652383235437,6.55374889885606,6.03362576801178,6.36314639068739,6.29554167233221,6.41277089876236,6.096822555236,6.3601728506893
"Cenpv",6.43577164077761,6.38981346915367,6.64783946429021,6.42592876315579,5.818501984669,5.73325529919882,5.6677893536364,5.65260137745116
"Slc35d1",4.03992499834148,4.10958457348818,3.66675522553633,3.73961048238539,3.6621895657076,3.79294013482769,3.60606179064596,3.71222659356794
"Hells",5.55687548919101,6.08860879455278,6.05056533183277,5.94312102098745,4.96412385980043,4.96463227341881,4.59634113478914,5.08717194412837
"Cd9",8.83900712448404,8.73564859451644,8.38879750888835,8.96653885178086,9.56063818568886,9.51028355502304,9.42623783768871,9.38187704252973
"Ehmt2",7.59073031348459,7.54840656557384,7.08036614222815,7.07131144462616,6.8058458291093,6.79479373247107,6.77039443229075,6.57089665931563
"Icosl",3.60293358160733,3.55180056658401,3.42369468843956,3.41677210852483,4.7195055929745,4.84599452894208,4.63198084776776,4.7309190650872
"Fancg",4.82810993791384,4.86529922356129,4.58034988444609,4.67984041168402,3.95419411879371,3.99331719504243,3.88629146045318,3.90380321788742
"Mtmr9",5.69488198552796,5.76035725733919,4.95306873318829,5.02291903261689,5.33205880734431,5.27566351353201,5.15707752959493,5.22981409128006
"Glb1l",3.52280507453011,3.54675761733914,3.23246555824397,3.36064210851356,3.3763268263636,3.39411056848891,3.35657824731877,3.30810181363979
"Polr2d",7.15683806019866,6.83608836966843,6.6025222818941,7.43189141198855,6.61245768969539,6.8075844034695,6.64027068407491,6.53031459182844
"Usp4",6.21787700252933,6.22335726084638,5.89968178367134,5.89263558229521,5.77206190031649,5.92078248106946,5.72853022051213,5.72982167670073
"Tspyl1",6.55088622256821,6.60706882145046,5.91012884442614,6.10780969526104,6.11558472531639,6.24717405766789,6.04262198336251,6.0790743625677
"Harbi1",3.70260486251501,3.71655696436708,3.37753191651016,3.57904687223373,4.24644779402439,4.26493761235878,4.12608943372671,4.20802882859461
"Isyna1",8.43232063022231,8.30715686709951,8.27339029191648,8.17627366448006,7.27104810157564,7.3453101495872,7.31320534704255,7.02941157716049
"Dcstamp",5.40967876969233,5.3742445761424,4.90435648150154,5.63412447457949,6.05161135302505,6.17354505258242,6.03097255874108,5.95077416100454
"Zscan25",5.0202349612841,5.0854481416292,4.1910449390045,4.43755199097888,4.08219704865939,4.13127331844151,4.10988143257677,3.9272844963196
"Zc3h18",6.04263769832119,6.25885428640731,5.93776035605218,5.36987649747985,5.06777415947554,5.15113409949831,4.99314505274468,5.00826107529423
"Atp1a1",9.52923710541773,9.52929929808415,9.04058302739136,8.9308170263128,8.89930643842436,8.88314398619044,8.75781441785104,8.76053365303653
"COX1",14.5134292593156,14.9695894291723,16.0271154881052,14.8433696801948,14.9421460410474,14.8039652426888,14.5079723742444,14.9477730874094
"Eps15l1",5.41481007826831,5.53780986754796,5.39289793549219,4.94219018453767,4.65855778411595,4.75635658126885,4.55075300986743,4.66181009366497
"Commd7",4.40782979608065,4.21427982767872,3.96358940044363,4.66934492653929,4.38148240000608,4.4540518931119,4.36780833829493,4.27741153944865
"Rnpep",6.20655446842623,6.25348658063689,5.97385477411478,5.72908376268028,5.75934537639863,5.76286191995987,5.67954982078935,5.60417200913759
"Klhdc2",5.33512589265445,5.25338999090757,5.01349618165758,5.30484208605174,5.26607479255589,5.34303190110863,5.11916024012173,5.26370640210683
"F830208F22Rik",3.3523126007731,3.2818149321969,3.09670082318186,2.99078937362192,4.06691210363977,4.08495396829467,3.82431047927566,4.1472687516126
"Pou2f2",4.60258128929511,4.95813815200001,4.85976203695372,4.26927220415399,5.18901377194114,5.39822783206634,5.12863144884129,5.23825902210267
"Abhd4",5.22251339276432,5.0869544672507,4.84178006739422,4.68390146107777,4.08259211233771,4.30341730888373,4.09350469590242,4.12347275980524
"Adss",6.54581374700667,6.77637337862047,6.66015875039187,6.76827779668249,6.62321932104834,6.64938033825751,6.3883181744283,6.62609543741083
"Zfp235",3.26471657920215,3.245771909722,3.21940087506031,3.20651267402297,2.91082492378154,2.94607870402761,2.92437250852866,2.88434873300914
"Smyd4",4.24333381446551,4.13919024959182,3.80806523288891,3.94155916737314,3.71569309355497,3.8504526543922,3.75658767085038,3.66381150731521
"Smim13",4.71919646494216,4.92111316561362,4.29690585507651,4.4745163642045,4.13436698205766,4.12160877056424,3.91626649823805,4.16243418613904
"Zfp72",3.10660249028061,3.30146817282791,3.21131655512684,3.25445866447842,3.08416164046642,3.11522879051852,2.93408441343779,3.18635948219023
"Nipsnap3b",5.76201404924855,5.65123759806496,5.46799648363376,5.87529200269725,5.74365354791983,5.72378428641113,5.5385335757246,5.69094505950684
"Zfp248",3.19082547612923,3.26737907185487,3.07845736470741,3.24084120253363,3.05506639232324,3.02356950727467,3.01939299152663,2.99634366487469
"Gm4204",4.71790128537916,4.5476079969462,4.79842018685044,4.53547323188036,4.18571559882594,4.31790685037052,4.04459751316114,4.27544750610162
"St7",3.63956520221617,3.66757439658213,3.75761653834533,3.61592151602632,3.61221570654556,3.76784364927531,3.64377520244379,3.60093275679071
"Gm4294",4.10384356018991,3.78383048717397,3.83539391093637,4.47553902697192,4.56346569485124,4.50638496338581,4.38529126943365,4.49046863408167
"Rhot1",5.49550348257077,5.68956672960807,5.26661799251725,5.21343583774416,5.30413759219763,5.31020203145796,5.08000367202119,5.30281416360612
"Gtdc1",3.67004827563116,3.75268081121632,3.65058060961985,3.63435308779686,3.78782321396128,3.83009335486911,3.67913974931423,3.79093728279811
"Slc9a5",4.15888113401853,4.20586115093917,3.8258339203395,4.00403818715999,4.09195604566209,4.10140934924395,4.03477967894799,3.98862676708146
"Slc25a16",4.87854448470314,4.96027980198596,4.1871756291537,4.58790396416611,4.39901186634593,4.56852963598813,4.39233645093169,4.38516722705677
"Ptprs",5.75640937640001,5.92717861328296,5.17478626733281,5.03254171124747,5.35469245960825,5.43350327114223,5.34329954755483,5.21131986401505
"Zfp790",4.05480240273446,4.07588363699141,3.88694085665803,3.98486274478062,4.03440166824883,4.19452198492598,3.96280115556936,4.09665688537164
"Smc4",6.4898978002788,7.0866364466901,7.52802649421008,7.3909807375056,6.61997199978898,6.60143559488345,6.24059755791362,6.69844338748193
"Stat6",7.70874308594296,7.8135072560489,7.4231448441928,7.13225627093374,6.55833421664167,6.68445111058041,6.51435815636251,6.47568877405202
"Armc1",6.04632599760145,6.0777873322632,5.76095738311625,5.98722609655235,5.65910847213467,5.62214060322516,5.43730195948973,5.60561226102063
"Dph6",4.41845915606295,4.52997850603767,4.74607484091308,4.4542565688588,4.54681397664484,4.58070921289398,4.34100838618664,4.58178245198906
"Uba5",4.88453894787057,4.90278269861785,4.65853977972598,5.06416765166262,4.96104429381122,5.00488108814946,4.88806512181618,4.86056538549402
"Bbs5",4.40421692084287,4.562432566948,4.15332003754475,4.4335721685645,4.03622459503184,4.03708919275603,3.84009989884609,4.06171759564882
"Clstn1",6.94976629802405,7.08364970265831,6.37924640204185,6.24870924221875,5.46695727738268,5.54980234484036,5.40758489275066,5.37485235644823
"Mpp1",5.25904161793878,5.32052052592373,5.15918850955941,5.14872188447871,5.70719465652487,5.51260787830867,5.461059509951,5.53152928730742
"Akr1e1",4.86949593511635,4.80393589296886,4.99593464521773,4.81497319662991,4.27405088787043,4.42459513143846,4.18307733295845,4.32908073924366
"Lman2l",4.65444900169656,4.75832364707771,4.39159444361591,4.25066069407421,4.05555216126136,4.15272628134922,4.06000789172148,3.97512652545694
"Plaa",5.93936164519306,6.1317647575293,6.08138110156023,6.07745076134598,6.33224788799193,6.38664786893161,6.10225861726192,6.35735404944084
"Blzf1",4.55199761663532,4.78355527107351,4.88073550344353,4.7114026672185,4.76024909072433,4.91092990196445,4.60379416069812,4.85058025447559
"Ada",5.20293536408375,5.09579008315656,4.87359029221897,4.92966167613115,3.67257743918335,3.76409055773167,3.62750041571362,3.66881079548911
"Cbx2",4.53842297100476,4.65050166259483,4.21110630097719,4.22741335795961,3.01648622654552,3.0626400940831,3.00469526955672,3.01021287609103
"Cd300ld",6.58628272557571,6.69120724907638,6.75986671310899,6.14518703645718,6.47859579050999,6.51497302249975,6.38542295971678,6.35326335498781
"Usp14",6.83141115108403,6.69243779086532,6.65356278825492,6.79727083875435,6.75736748673342,6.8095201590064,6.49693804274416,6.80027422733444
"Enoph1",6.32636332942869,6.17405042749089,5.94662713060988,6.17976716390524,5.89711034909957,5.88531489309694,5.85831093456917,5.67178985183718
"Erp29",6.84931354704117,6.67995539102807,6.50147893930894,7.05861779869781,5.45333417717312,5.4222281254103,5.37873936632989,5.26013227739088
"Tcf25",7.64639159487402,7.75087663399973,7.43538379417688,7.40158602046285,7.13304733602228,7.25444193274786,7.09811267998118,7.02631994935667
"Ptma",12.7616021655223,13.0060389875763,13.0186834073037,12.5451360707556,11.5813009869597,11.5034215545756,11.3208745276335,11.4894738397861
"Mipep",6.0897616322407,6.0803163837299,5.76126945630364,5.65959229654389,5.09677591241253,5.15593799063874,4.93536351473488,5.09136255235298
"Nt5c2",4.22973244123539,4.26609023263795,4.24685882683639,4.07634292400029,3.53433817067521,3.49893582144192,3.42150096109981,3.49056793139292
"Sf3a1",7.24650278425309,7.3794795625785,7.3733297744484,6.36827734397034,6.14432373567648,6.17613939141072,6.04128790697266,6.02872038352767
"Zc3h3",5.62393197195574,5.79859308594195,5.67049226475932,5.05348040484882,5.00375801727206,5.1956286890256,4.98267061326548,4.99748184290887
"Selenom",5.64971785142629,5.55239752135894,5.16595335942737,5.63407490384313,4.76509442201818,4.66269922863862,4.66247021327457,4.55778728616491
"Raet1a",7.05599952150173,7.25099106317096,7.54233971466155,7.12288680447951,5.49873592566997,5.3838304918342,5.32454744687345,5.32783081586863
"Snx5",7.63462483931637,7.71162606454883,7.90570773661906,8.128260277408,7.84640490767415,7.81957900429136,7.61143505328078,7.78491879205725
"Tigd2",4.8379057001174,5.14643858395097,4.79609105339186,4.80038358036202,4.44391709530043,4.67234301152082,4.46835844289371,4.45333982161056
"Gm6286",3.09721514460214,2.80995721152637,2.82400578709353,3.10013116997898,3.01857303719905,3.06136558527121,2.9329687299078,3.08039153424933
"1600014C10Rik",4.9522013085185,4.75542598275522,4.37512613908777,4.79893268525578,4.38767618861919,4.42213310530379,4.3346453747838,4.28152887772532
"Cox15",6.03327180406671,6.14917439411608,5.55709589310931,5.43235502660341,5.04052256857133,5.36985703599194,5.02850632314032,5.16684117890416
"Scpep1",7.80158124556726,7.69175484055147,7.69145685089463,7.3555049553145,7.20723889668957,7.30717615691877,7.0624600653018,7.18688053027163
"Nek4",4.49355602604638,4.65117649813161,4.27378228837763,4.14529451136384,4.0167806151035,4.03887380669843,3.80891740927988,4.07061296180732
"Esrra",5.73100390392977,5.56713472209495,4.83792124402835,5.57289225574067,6.12838178237848,6.09468529418286,6.10011809630907,5.85909638067698
"Ppp1r12c",6.46666408299505,6.41991894272371,5.9433951665172,6.19865147860259,6.46866791367453,6.46680601016118,6.40158426550422,6.27195200988316
"Zfp207",7.01418142177938,7.1160519354361,7.23464815158709,6.68262823237651,6.77777684335426,6.82051743633138,6.54512510075411,6.78473024133067
"Hnrnpa2b1",9.15753414510033,9.22999156560382,9.22965154026805,9.27431463804331,8.86589898691866,8.82793052500325,8.57693588170212,8.83575311382753
"Cwc25",4.77241736905439,4.95663224665493,4.4408141602335,4.29764348198348,4.13349457554283,4.29875617323226,4.10050705040866,4.15241242420748
"Maip1",3.55964839840521,3.43464563367563,3.44826588119295,3.61237845936012,3.68189515159331,3.71957260142234,3.57903392951518,3.68012539972881
"Ccdc34",4.75215256734598,5.04659743352363,5.25949831567231,4.73202354600989,4.23209379736412,4.22887230986843,4.02850710952191,4.24423826120439
"Por",6.81101033867293,6.84210967448723,6.83756986015059,6.06806302568717,7.62727485023279,7.65997938752215,7.57192632040249,7.44029751267684
"Atpaf2",6.59518782767427,6.64230691747834,6.63348785863312,6.39237483955209,5.76069323551499,5.78638785671047,5.66058257522131,5.63996792278614
"Miip",5.69888882544835,5.78303640911311,5.46654350131719,5.75181412140087,4.86975775246412,4.89553285614488,4.82893919787576,4.7143125166765
"Pkn1",5.27132473776742,5.30469109962524,4.87093573032248,4.60193960684147,4.61399892356636,4.59614141438728,4.53026036360455,4.47360096439956
"Vps33a",6.45185815452758,6.58560443340451,6.11469214479556,5.8858745827352,5.80743201072817,5.84494389771414,5.6994031016821,5.7054392840015
"Gm16617",3.40338428325333,3.10262196073312,2.92152220815222,2.79273496003247,2.98319197066352,3.26841569203497,2.9411219913012,3.23199271080996
"Gle1",5.56304365173559,5.64587187860315,5.19467715810126,5.11900350181883,4.50794001403167,4.52356755538717,4.34757111917999,4.48160316132523
"Zfp316",3.71514493506067,3.83295114407991,3.35559147489153,3.3282541292918,3.15694704960918,3.2408609742732,3.150921094563,3.15994058045408
"Mxd3",3.98548757322655,4.0672363491435,3.78104742638388,3.865534101181,3.13192393537051,3.06281270673097,3.13572579797479,2.98081603618409
"Nom1",4.96917366723423,5.11271822890582,4.8580172523375,4.73095542087664,4.47385031527419,4.57459975355986,4.41091703006646,4.43668410372996
"Eif1",8.96669269788594,8.51459932652828,7.8588865703592,8.91911986857924,9.42392280865503,9.43040864922104,9.30809116752294,9.26792566053836
"Acox1",5.76952519376116,5.87554684819725,5.23781155021455,5.28559998098055,5.4181013431851,5.57696223210619,5.3699726078063,5.38748153609037
"Golph3l",6.2431331294076,6.47938742735432,6.47352342291282,6.23871678697475,6.01301373890951,6.06029264357339,5.79863748875553,6.01664621214011
"Coq2",6.02470952381538,5.7109489298381,5.26155448884408,5.9812704690327,5.6155855225949,5.67270488934135,5.55383151579526,5.48865910891395
"Rab28",5.77258426040492,5.55399831521619,5.18983385691315,5.59820269454042,5.82210583938104,5.88462093004959,5.69990915230159,5.75794350910561
